ID,Name,Description,Contributor,Citation,Version,Creators,Contributors,DOI,Concept_DOI,Concept_ID,Date_Created,Date_Updated,Communities,License,Zenodo_Link,Zenodo_ID,Zenodo_Keywords,Zenodo_Type,GitHub_Link
5115983,"CLDF dataset derived from Bowern and Atkinson's ""Internal Structure of Pama-Nyungan"" from 2012","<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Bowern, Claire, &amp; Atkinson, Quentin. (2012). Computational Phylogenetics and the Internal Structure of Pama-Nyungan: Dataset [Data set]. Language. http://doi.org/10.1353/lan.2012.0081</p>
</blockquote>",,,v4.0,Claire Bowern,Tiago Tresoldi ; Johann-Mattis List,10.5281/zenodo.5115983,10.5281/zenodo.1312841,1312841,2021-07-20T11:22:55.068504+00:00,2021-07-21T13:34:33.298972+00:00,lexibank,cc-by-4.0,https://zenodo.org/records/5115983,5115983,cldf:Wordlist;linguistics,dataset,https://github.com/lexibank/bowernpny/tree/v4.0
3534952,"CLDF dataset derived from Bowern and Atkinson's ""Internal Structure of Pama-Nyungan"" from 2012","<p>Cite the source dataset as</p>

<blockquote>
<p>Bowern, Claire, &amp; Atkinson, Quentin. (2012). Computational Phylogenetics and the Internal Structure of Pama-Nyungan: Dataset [Data set]. Language. <a href=""http://doi.org/10.1353/lan.2012.0081"">http://doi.org/10.1353/lan.2012.0081</a></p>
</blockquote>",,,v3.0,Tiago Tresoldi ; Johann-Mattis List,Claire Bowern ; Claire Bowern ; Quentin Atkinson,10.5281/zenodo.3534952,10.5281/zenodo.1312841,1312841,2019-11-11T08:59:47.289626+00:00,2021-07-21T13:34:33.163131+00:00,lexibank,other-open,https://zenodo.org/records/3534952,3534952,cldf:Wordlist,dataset,https://github.com/lexibank/bowernpny/tree/v3.0
2634734,lexibank/bowernpny: Computational Phylogenetics and the Internal Structure of Pama-Nyungan: Dataset,"<p>Cite the source dataset as</p>

<blockquote>
<p>Bowern, Claire, &amp; Atkinson, Quentin. (2012). Computational Phylogenetics and the Internal Structure of Pama-Nyungan: Dataset [Data set]. Language. <a href=""http://doi.org/10.1353/lan.2012.0081"">http://doi.org/10.1353/lan.2012.0081</a></p>
</blockquote>",,,v2.0,Robert Forkel ; Tiago Tresoldi,,10.5281/zenodo.2634734,10.5281/zenodo.1312841,1312841,2019-04-10T07:14:44.205045+00:00,2021-07-21T13:34:33.049611+00:00,lexibank,other-open,https://zenodo.org/records/2634734,2634734,,dataset,https://github.com/lexibank/bowernpny/tree/v2.0
1312842,lexibank/bowernpny: Computational Phylogenetics and the Internal Structure of Pama-Nyungan: Dataset,"<p>Cite the source dataset as</p>

<blockquote>
<p>Bowern, Claire, &amp; Atkinson, Quentin. (2012). Computational Phylogenetics and the Internal Structure of Pama-Nyungan: Dataset [Data set]. Language. <a href=""http://doi.org/10.1353/lan.2012.0081"">http://doi.org/10.1353/lan.2012.0081</a></p>
</blockquote>",,,v1.1.1,Robert Forkel ; Tiago Tresoldi,,10.5281/zenodo.1312842,10.5281/zenodo.1312841,1312841,2018-07-16T12:14:21.632989+00:00,2021-07-21T13:34:32.901197+00:00,lexibank,other-open,https://zenodo.org/records/1312842,1312842,clics2,dataset,https://github.com/lexibank/bowernpny/tree/v1.1.1
5115864,"CLDF dataset derived from Beijing University's ""Chinese Dialect Vocabularies"" from 1964","<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Běijīng Dàxué 北京大学 (1964): Hànyǔ fāngyán cíhuì 汉语方言词汇 [Chinese dialect vocabularies]. Beijing: Wenzi Gaige.</p>
</blockquote>",,,v5.0,Beijing University,Johann-Mattis List,10.5281/zenodo.5115864,10.5281/zenodo.1295534,1295534,2021-07-20T10:15:50.685581+00:00,2021-07-21T13:24:57.593490+00:00,lexibank;eu,cc-by-4.0,https://zenodo.org/records/5115864,5115864,cldf:Wordlist;linguistics,dataset,https://github.com/lexibank/beidasinitic/tree/v5.0
3534942,"CLDF dataset derived from Beijing University's ""Chinese Dialect Vocabularies"" from 1964","<p>Cite the source dataset as</p>

<blockquote>
<p>Běijīng D&agrave;xu&eacute; 北京大学 (1964): H&agrave;nyǔ fāngy&aacute;n c&iacute;hu&igrave; 汉语方言词汇 [Chinese dialect vocabularies]. Beijing: Wenzi Gaige.</p>
</blockquote>",,,v4.0,Beijing University,,10.5281/zenodo.3534942,10.5281/zenodo.1295534,1295534,2019-11-11T08:48:09.344924+00:00,2021-07-21T13:24:57.479851+00:00,eu;lexibank,other-open,https://zenodo.org/records/3534942,3534942,cldf:Wordlist,dataset,https://github.com/lexibank/beidasinitic/tree/v4.0
3265734,lexibank/beidasinitic: Beijing University's 'Chinese Dialect Vocabularies',"<p>Cite the source dataset as</p>

<blockquote>
<p>Běijīng D&agrave;xu&eacute; 北京大学 (1964): H&agrave;nyǔ fāngy&aacute;n c&iacute;hu&igrave; 汉语方言词汇 [Chinese dialect vocabularies]. Beijing: Wenzi Gaige.</p>
</blockquote>",,,v3.0.1,Johann-Mattis List,,10.5281/zenodo.3265734,10.5281/zenodo.1295534,1295534,2019-07-02T08:03:56.374221+00:00,2021-07-21T13:24:57.394922+00:00,eu;lexibank,other-open,https://zenodo.org/records/3265734,3265734,,dataset,https://github.com/lexibank/beidasinitic/tree/v3.0.1
2632669,"CLDF dataset derived from Beijing University's ""Chinese Dialect Vocabularies"" from 1964","<p>Cite the source dataset as</p>

<blockquote>
<p>Běijīng D&agrave;xu&eacute; 北京大学 (1964): {H}&agrave;nyǔ fāngy&aacute;n c&iacute;hu&igrave; 汉语方言词汇 [Chinese dialect vocabularies]. Beijing: Wenzi Gaige.</p>
</blockquote>",,,v3.0,Johann-Mattis List,,10.5281/zenodo.2632669,10.5281/zenodo.1295534,1295534,2019-04-08T08:52:16.568076+00:00,2021-07-21T13:24:57.270721+00:00,eu;lexibank,other-open,https://zenodo.org/records/2632669,2632669,,dataset,https://github.com/lexibank/beidasinitic/tree/v3.0
1295535,lexibank/beidasinitic: Beijing University's 'Chinese Dialect Vocabularies',"<p>Cite the source dataset as</p>

<blockquote>
<p>Běijīng D&agrave;xu&eacute; 北京大学 (1964): {H}&agrave;nyǔ fāngy&aacute;n c&iacute;hu&igrave; 汉语方言词汇 [Chinese dialect vocabularies]. Beijing: Wenzi Gaige.</p>
</blockquote>",,,v2.0,Johann-Mattis List,,10.5281/zenodo.1295535,10.5281/zenodo.1295534,1295534,2018-06-21T13:36:26.284494+00:00,2021-07-21T13:24:57.140115+00:00,eu;lexibank,other-open,https://zenodo.org/records/1295535,1295535,clics2,dataset,https://github.com/lexibank/beidasinitic/tree/v2.0
1322713,"CLDF dataset derived from Chacon's ""Annotated Swadesh Lists for Tukanoan Languages"" from 2017","<p>Cite the source dataset as</p>

<blockquote>
<p>Chacon, Thiago C. (2017): Arawakan and Tukanoan contacts in Northwest Amazonia prehistory. PAPIA 27(2). 237-265.</p>
</blockquote>

<p>This dataset is licensed under a GPL-3.0 license</p>

<p>Available online at <a href=""https://github.com/lexibank/chaconcolombian/"">https://github.com/lexibank/chaconcolombian/</a></p>",,,v1.1,Thiago Costa Chacon,Thiago Costa Chacon,10.5281/zenodo.1322713,10.5281/zenodo.1318198,1318198,2018-07-27T15:02:39.558060+00:00,2021-07-21T10:53:42.170525+00:00,eu;lexibank,other-open,https://zenodo.org/records/1322713,1322713,,dataset,https://github.com/lexibank/chaconcolumbian/tree/v1.1
1318199,"CLDF dataset derived from Chacon's ""Annotated Swadesh Lists for Tukanoan Languages"" from 2017","<p>Cite the source dataset as</p>

<blockquote>
<p>Chacon, Thiago C. (2017): Arawakan and Tukanoan contacts in Northwest Amazonia prehistory. PAPIA 27(2). 237-265.</p>
</blockquote>

<p>This dataset is licensed under a GPL-3.0 license</p>

<p>Available online at <a href=""https://github.com/lexibank/chaconcolombian/"">https://github.com/lexibank/chaconcolombian/</a></p>",,,v1.0,Johann-Mattis List ; Tiago Tresoldi ; Thiago Costa Chacon ; Christoph Rzymski,Thiago Costa Chacon,10.5281/zenodo.1318199,10.5281/zenodo.1318198,1318198,2018-07-20T15:01:59.858930+00:00,2021-07-21T10:53:42.037771+00:00,eu;lexibank,other-open,https://zenodo.org/records/1318199,1318199,,software,https://github.com/lexibank/chaconcolumbian/tree/v1.0
3741500,"CLDF dataset derived from Chén's ""Miao and Yao Language"" from 2012","<p>Cite the source dataset as</p>

<blockquote>
<p>Chen, Qiguang (2013) : Miao and Yao language. Beijing: Ethnic Publishing House</p>
</blockquote>",,,v2.1.0,Johann-Mattis List ; Mei-Shin Wu,Doug Cooper ; Doug Cooper,10.5281/zenodo.3741500,10.5281/zenodo.2634107,2634107,2020-04-06T11:38:40.177419+00:00,2021-07-21T10:34:24.370779+00:00,lexibank;eu,other-open,https://zenodo.org/records/3741500,3741500,cldf:Wordlist,dataset,https://github.com/lexibank/chenhmongmien/tree/v2.1.0
3537712,lexibank/chenhmongmien: Miao and Yao Language,"<p>Cite the source dataset as</p>

<blockquote>
<p>Ch&eacute;n, Q&iacute;guāng 陳其光 (2012): Mi&aacute;oy&aacute;o yǔw&eacute;n 苗瑤语文 [Miao and Yao language]. Zhōngyāng M&iacute;nz&uacute; D&agrave;xu&eacute; 中央民族大学 [China Minzu University Press].</p>
</blockquote>",,,v2.0.1,Johann-Mattis List ; Mei Shin Wu,,10.5281/zenodo.3537712,10.5281/zenodo.2634107,2634107,2019-11-11T14:02:27.816562+00:00,2021-07-21T10:34:24.260298+00:00,lexibank;eu,other-open,https://zenodo.org/records/3537712,3537712,cldf:Wordlist,dataset,https://github.com/lexibank/chenhmongmien/tree/v2.0.1
3268372,lexibank/chenhmongmien: Hmong-Mien Varieties,"<p>Cite the source dataset as</p>

<blockquote>
<p>Chen, Qiguang (2013) : Miao and Yao language. Beijing: Ethnic Publishing House</p>
</blockquote>",,,v1.1,Mei Shin Wu ; Johann-Mattis List,,10.5281/zenodo.3268372,10.5281/zenodo.2634107,2634107,2019-07-04T06:56:00.910040+00:00,2021-07-21T10:34:24.111215+00:00,eu;lexibank,other-open,https://zenodo.org/records/3268372,3268372,,dataset,https://github.com/lexibank/chenhmongmien/tree/v1.1
2634108,"CLDF dataset derived from Chén's ""Miao and Yao Language"" from 2012","<p>Cite the source dataset as</p>

<blockquote>
<p>Chen, Qiguang (2013) : Miao and Yao language. Beijing: Ethnic Publishing House</p>
</blockquote>",,,v1.0,Johann-Mattis List ; Mei-Shin Wu,Doug Cooper ; Doug Cooper,10.5281/zenodo.2634108,10.5281/zenodo.2634107,2634107,2019-04-09T12:57:45.647434+00:00,2021-07-21T10:34:23.934009+00:00,eu;lexibank,other-open,https://zenodo.org/records/2634108,2634108,,dataset,https://github.com/lexibank/chenhmongmien/tree/v1.0
1564336,"CLDF dataset derived from Chacon et al.'s ""Diversity of Arawakan Languages"" from 2019","<p>Data accompanying the paper &quot;The diversity of Arawakan languages from the upper Rio Negro in recordings from the 1950s&quot; by Thiago C. Chacon et al.</p>

<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Chacon, T. C.; Gon&ccedil;alves, A. G.; and da Silva, L. F (forthcoming): A diversidade lingu&iacute;stica Aru&aacute;k no Alto Rio Negro em grava&ccedil;&otilde;es da d&eacute;cada de 1950 [The diversity of Arawakan languages from the upper Rio Negro in recordings from the 1950s]</p>
</blockquote>",,,v1.0.1,Thiago Costa Chacon,Thiago Costa Chacon,10.5281/zenodo.1564336,10.5281/zenodo.1563217,1563217,2018-11-27T10:10:26.248882+00:00,2021-07-21T09:01:03.817330+00:00,lexibank,other-open,https://zenodo.org/records/1564336,1564336,cldf:Wordlist;linguistics,dataset,https://github.com/lexibank/chaconbaniwa/tree/v1.0.1
1563218,"CLDF dataset derived from Chacon et al.'s ""Diversity of Arawakan Languages"" from 2019","<p>Data accompanying the paper &quot;The diversity of Arawakan languages from the upper Rio Negro in recordings from the 1950s&quot; by Thiago C. Chacon et al.</p>

<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Chacon, T. C.; Gon&ccedil;alves, A. G.; and da Silva, L. F (forthcoming): A diversidade lingu&iacute;stica Aru&aacute;k no Alto Rio Negro em grava&ccedil;&otilde;es da d&eacute;cada de 1950 [The diversity of Arawakan languages from the upper Rio Negro in recordings from the 1950s]</p>
</blockquote>",,,v1.0.0,Johann-Mattis List ; Tiago Tresoldi ; Christoph Rzymski ; Thiago Costa Chacon,Thiago Costa Chacon,10.5281/zenodo.1563218,10.5281/zenodo.1563217,1563217,2018-11-27T09:37:01.330446+00:00,2021-07-21T09:01:03.697820+00:00,lexibank,cc-by-4.0,https://zenodo.org/records/1563218,1563218,,dataset,https://github.com/lexibank/chaconbaniwa/tree/v1.0.0
1318200,"CLDF dataset derived from Chacon's ""Annotated Swadesh Lists for Arawakan Languages"" from 2017","<p>Cite the lexibank dataset as:</p>

<p><a href=""https://doi.org/10.5281/zenodo.1318064"">https://doi.org/10.5281/zenodo.1318064</a></p>

<p>Cite the source dataset as</p>

<blockquote>
<p>Chacon, Thiago C. (2017): Arawakan and Tukanoan contacts in Northwest Amazonia prehistory. PAPIA 27(2). 237-265.</p>
</blockquote>",,,v1.0.1,Thiago Costa Chacon,Thiago Costa Chacon,10.5281/zenodo.1318200,10.5281/zenodo.1318063,1318063,2018-07-20T15:03:14.556696+00:00,2021-07-21T08:41:21.330433+00:00,eu;lexibank,other-open,https://zenodo.org/records/1318200,1318200,computer-assisted language comparison;Arawakan;cognate sets;phonetic alignments,dataset,https://github.com/lexibank/chaconarawakan/tree/v1.0.1
1318064,"CLDF dataset derived from Chacon's ""Annotated Swadesh Lists for Arawakan Languages"" from 2017","<p>Cite the source dataset as</p>

<blockquote>
<p>Chacon, Thiago C. (2017): Arawakan and Tukanoan contacts in Northwest Amazonia prehistory. PAPIA 27(2). 237-265.</p>
</blockquote>",,,v1.0,Johann-Mattis List ; Tiago Tresoldi ; Thiago Costa Chacon,Thiago Costa Chacon,10.5281/zenodo.1318064,10.5281/zenodo.1318063,1318063,2018-07-20T11:43:34.911488+00:00,2021-07-21T08:41:21.188969+00:00,eu;lexibank,other-open,https://zenodo.org/records/1318064,1318064,,software,https://github.com/lexibank/chaconarawakan/tree/v1.0
5115982,"CLDF dataset derived from Greenhill and Gray's ""Bantu Basic Vocabulary Database"" from 2015","<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Simon Greenhill and Russell Gray, 2015. Bantu Basic Vocabulary Database</p>
</blockquote>",,,v4.0,Simon J. Greenhill ; Russell Gray,Christoph Rzymski ; Johann-Mattis List,10.5281/zenodo.5115982,10.5281/zenodo.1295832,1295832,2021-07-20T11:22:54.394799+00:00,2021-07-20T13:48:18.600979+00:00,lexibank,cc-by-4.0,https://zenodo.org/records/5115982,5115982,cldf:Wordlist;linguistics,dataset,https://github.com/lexibank/bantubvd/tree/v4.0
5116054,"CLDF dataset derived from Backstrom and Radloff's ""Sociolinguistic Survey of Northern Pakistan"" from 1992","<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Backstrom, Peter C. and Radloff, Carla F. (1992): Sociolinguistic Survey of Northern Pakistan, Volume 2. Languages of Northern Areas. Islamabad: National Institute of Pakistan Studies.</p>
</blockquote>",,,v1.0,"Backstrom, Peter C. ; Radloff, Carla F.",Christoph Rzymski ; Johann-Mattis List ; Natalia Morozova,10.5281/zenodo.5116054,10.5281/zenodo.5116053,5116053,2021-07-20T12:04:15.322405+00:00,2021-07-20T13:48:18.538669+00:00,lexibank,cc-by-4.0,https://zenodo.org/records/5116054,5116054,cldf:Wordlist;linguistics,dataset,https://github.com/lexibank/backstromnorthernpakistan/tree/v1.0
5115947,"CLDF dataset derived from Aaley and Bodt's ""New Kusunda data: A list of 250 concepts"" from 2020","<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Uday Raj Aaley and Timotheus A. Bodt (2020): New Kusunda data: A list of 250 concepts. Computer-Assisted Language Comparison in Practice 3.4 (08/04/2020), URL: https://calc.hypotheses.org/2414.</p>
</blockquote>",,,v2.0,Uday Raj Aaley ; Timotheus A. Bodt,Uday Raj Aaley ; Uday Raj Aaley ; Timotheus A. Bodt ; Timotheus A. Bodt ; Mei-Shin Wu ; Johann-Mattis List,10.5281/zenodo.5115947,10.5281/zenodo.3746945,3746945,2021-07-20T11:05:00.650979+00:00,2021-07-20T13:48:18.498075+00:00,lexibank,cc-by-4.0,https://zenodo.org/records/5115947,5115947,cldf:Wordlist;linguistics,dataset,https://github.com/lexibank/aaleykusunda/tree/v2.0
5115885,"CLDF dataset derived from Abraham et al.'s ""Sociolinguistic Research on Monpa"" from 2018","<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Abraham, Binny, Kara Sako, Elina Kinny, and Isapdaile Zeliang (2018):  Sociolinguistic Research among Selected Groups in Western Arunachal Pradesh: Highlighting Monpa. Dallas: SIL International.</p>
</blockquote>",,,v3.0,Binny Abraham ; Kara Sako ; Elina Kinny ; Isapdaile Zeliang,Johann-Mattis List ; Mei-Shin Wu ; Yunfan Lai ; Wiktionary ; Wiktionary,10.5281/zenodo.5115885,10.5281/zenodo.2630824,2630824,2021-07-20T10:24:24.391241+00:00,2021-07-20T13:48:18.478525+00:00,lexibank;calc,cc-by-4.0,https://zenodo.org/records/5115885,5115885,cldf:Wordlist;linguistics,dataset,https://github.com/lexibank/abrahammonpa/tree/v3.0
5115649,"CLDF dataset derived from Allen's ""Bai Dialect Survey"" from 2007","<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Allen, Bryan (2007): Bai Dialect Survey. Dallas: SIL International.</p>
</blockquote>",,,v4.0,Bryan Allen,Johann-Mattis List ; Bryan Allen,10.5281/zenodo.5115649,10.5281/zenodo.1295536,1295536,2021-07-20T08:09:59.888971+00:00,2021-07-20T13:48:18.313627+00:00,lexibank;eu,cc-by-4.0,https://zenodo.org/records/5115649,5115649,cldf:Wordlist;linguistics,dataset,https://github.com/lexibank/allenbai/tree/v4.0
3537754,"CLDF dataset derived from Greenhill and Gray's ""Bantu Basic Vocabulary Database"" from 2015","<p>Cite the source dataset as</p>

<blockquote>
<p>Simon Greenhill and Russell Gray, 2015. Bantu Basic Vocabulary Database</p>
</blockquote>",,,v3.0,Simon J. Greenhill,,10.5281/zenodo.3537754,10.5281/zenodo.1295832,1295832,2019-11-11T14:19:22.434794+00:00,2021-07-20T11:22:54.914354+00:00,lexibank,other-open,https://zenodo.org/records/3537754,3537754,cldf:Wordlist,dataset,https://github.com/lexibank/bantubvd/tree/v3.0
3265696,"CLDF dataset derived from Greenhill and Gray's ""Bantu Basic Vocabulary Database"" from 2015","<p>Cite the source dataset as</p>

<blockquote>
<p>Simon Greenhill and Russell Gray, 2015. Bantu Basic Vocabulary Database</p>
</blockquote>",,,v2.0.1,Simon J. Greenhill,,10.5281/zenodo.3265696,10.5281/zenodo.1295832,1295832,2019-07-02T07:39:45.263638+00:00,2021-07-20T11:22:54.774854+00:00,lexibank,other-open,https://zenodo.org/records/3265696,3265696,,dataset,https://github.com/lexibank/bantubvd/tree/v2.0.1
2630833,"CLDF dataset derived from Greenhill and Gray's ""Bantu Basic Vocabulary Database"" from 2015","<p>Cite the source dataset as</p>

<blockquote>
<p>Simon Greenhill and Russell Gray, 2015. Bantu Basic Vocabulary Database</p>
</blockquote>",,,v2.0,Simon J. Greenhill,,10.5281/zenodo.2630833,10.5281/zenodo.1295832,1295832,2019-04-05T20:03:34.186658+00:00,2021-07-20T11:22:54.654239+00:00,lexibank,other-open,https://zenodo.org/records/2630833,2630833,,dataset,https://github.com/lexibank/bantubvd/tree/v2.0
1295833,"CLDF dataset derived from Greenhill and Gray's ""Bantu Basic Vocabulary Database"" from 2015","<p>Cite the source dataset as</p>

<blockquote>
<p>Simon Greenhill and Russell Gray, 2015. Bantu Basic Vocabulary Database</p>
</blockquote>",,,CLICS,Simon J. Greenhill,,10.5281/zenodo.1295833,10.5281/zenodo.1295832,1295832,2018-06-22T04:50:51.612525+00:00,2021-07-20T11:22:54.536866+00:00,lexibank,other-open,https://zenodo.org/records/1295833,1295833,clics2,dataset,https://github.com/lexibank/bantubvd/tree/CLICS
3746946,"CLDF dataset derived from Aaley and Bodt's ""New Kusunda data: A list of 250 concepts"" from 2020","<p>Cite the source dataset as</p>

<blockquote>
<p>Uday Raj Aaley and Timotheus A. Bodt, &quot;New Kusunda data: A list of 250 concepts&quot;, in Computer-Assisted Language Comparison in Practice, 08/04/2020, <a href=""https://calc.hypotheses.org/2414"">https://calc.hypotheses.org/2414</a></p>
</blockquote>",,,v1.0,Uday Raj Aaley ; Timotheus A. Bodt ; Mei-Shin Wu ; Johann-Mattis List,Uday Raj Aaley ; Uday Raj Aaley ; Timotheus A. Bodt ; Timotheus A. Bodt,10.5281/zenodo.3746946,10.5281/zenodo.3746945,3746945,2020-04-09T21:51:17.089478+00:00,2021-07-20T11:05:00.775424+00:00,lexibank,other-open,https://zenodo.org/records/3746946,3746946,,dataset,https://github.com/lexibank/aaleykusunda/tree/v1.0
3537601,"CLDF dataset derived from Abraham et al.'s ""Sociolinguistic Research on Monpa"" from 2018","<p>Cite the source dataset as</p>

<blockquote>
<p>Abraham, Binny, Kara Sako, Elina Kinny, Isapdaile Zeliang (2018): Sociolinguistic Research among Selected Groups in Western Arunachal Pradesh: Highlighting Monpa. SIL Electronic Survey Reports 2018-009.</p>
</blockquote>",,,v2.0,"Abraham, Binny ; Sako, Kara ; Kinny, Elina ; Zeliang, Isapdaile",,10.5281/zenodo.3537601,10.5281/zenodo.2630824,2630824,2019-11-11T11:45:26.856844+00:00,2021-07-20T10:32:46.973367+00:00,calc;lexibank,other-open,https://zenodo.org/records/3537601,3537601,cldf:Wordlist,dataset,https://github.com/lexibank/abrahammonpa/tree/v2.0
3267058,Sociolinguistic Research on Monpa,"<p>Cite the source dataset as</p>

<blockquote>
<p>Abraham, Binny, Kara Sako, Elina Kinny, Isapdaile Zeliang (2018): Sociolinguistic Research among Selected Groups in Western Arunachal Pradesh: Highlighting Monpa. SIL Electronic Survey Reports 2018-009.</p>
</blockquote>",,,v1.0.1,Johann-Mattis List ; Mei-Shin Wu ; Yunfan Lai,,10.5281/zenodo.3267058,10.5281/zenodo.2630824,2630824,2019-07-03T12:10:23.670005+00:00,2021-07-20T10:32:46.957346+00:00,lexibank;calc,other-open,https://zenodo.org/records/3267058,3267058,,dataset,https://github.com/lexibank/abrahammonpa/tree/v1.0.1
2630825,Sociolinguistic Research on Monpa,"<p>Cite the source dataset as</p>

<blockquote>
<p>Abraham, Binny, Kara Sako, Elina Kinny, Isapdaile Zeliang (2018): Sociolinguistic Research among Selected Groups in Western Arunachal Pradesh: Highlighting Monpa. SIL Electronic Survey Reports 2018-009.</p>
</blockquote>",,,v1.0,Johann-Mattis List ; Mei-Shin Wu ; Yunfan Lai,,10.5281/zenodo.2630825,10.5281/zenodo.2630824,2630824,2019-04-05T19:34:28.723295+00:00,2021-07-20T10:32:46.896305+00:00,calc;lexibank,cc-by-nc-3.0,https://zenodo.org/records/2630825,2630825,,dataset,https://github.com/lexibank/abrahammonpa/tree/v1.0
3534931,"CLDF dataset derived from Allen's ""Bai Dialect Survey"" from 2007","<p>Cite the source dataset as</p>

<blockquote>
<p>Allen, Bryan. 2007. Bai Dialect Survey. SIL International.</p>
</blockquote>",,,v3.0,Johann-Mattis List,Bryan Allen,10.5281/zenodo.3534931,10.5281/zenodo.1295536,1295536,2019-11-11T08:29:54.388940+00:00,2021-07-20T08:10:00.376027+00:00,eu;lexibank,other-open,https://zenodo.org/records/3534931,3534931,cldf:Wordlist,dataset,https://github.com/lexibank/allenbai/tree/v3.0
3265675,lexibank/allenbai: Bai Dialect Survey,"<p>Cite the source dataset as</p>

<blockquote>
<p>Allen, Bryan. 2007. Bai Dialect Survey. SIL International.</p>
</blockquote>",,,v2.0.1,Robert Forkel ; Johann-Mattis List,,10.5281/zenodo.3265675,10.5281/zenodo.1295536,1295536,2019-07-02T07:27:01.502563+00:00,2021-07-20T08:10:00.280729+00:00,eu;lexibank,other-open,https://zenodo.org/records/3265675,3265675,,dataset,https://github.com/lexibank/allenbai/tree/v2.0.1
2630826,lexibank/allenbai: Bai Dialect Survey,"<p>Cite the source dataset as</p>

<blockquote>
<p>Allen, Bryan. 2007. Bai Dialect Survey. SIL International.</p>
</blockquote>",,,v2.0,Robert Forkel ; Johann-Mattis List,,10.5281/zenodo.2630826,10.5281/zenodo.1295536,1295536,2019-04-05T19:37:04.125883+00:00,2021-07-20T08:10:00.179580+00:00,eu;lexibank,other-open,https://zenodo.org/records/2630826,2630826,,dataset,https://github.com/lexibank/allenbai/tree/v2.0
1295537,lexibank/allenbai: Bai Dialect Survey,"<p>Cite the source dataset as</p>

<blockquote>
<p>Allen, Bryan. 2007. Bai Dialect Survey. SIL International.</p>
</blockquote>",,,v1.0,Robert Forkel ; Johann-Mattis List,,10.5281/zenodo.1295537,10.5281/zenodo.1295536,1295536,2018-06-21T13:36:58.718070+00:00,2021-07-20T08:10:00.061813+00:00,eu;lexibank,other-open,https://zenodo.org/records/1295537,1295537,clics2,dataset,https://github.com/lexibank/allenbai/tree/v1.0
4896007,Cross-linguistic differential and optional marking database,"<p>This database contains information about differential and optional marking of A and P, including individual case markers and diverse conditions for their usage. It also shows whether a particular language fits or violates different referential scales, as far as the use of markers is concerned. Both global and local marking patterns are included.</p>",,,v1.0.0,Noëlle Sommer ; Natalia Levshina,Robert Forkel,10.5281/zenodo.4896007,10.5281/zenodo.4896006,4896006,2021-06-03T05:09:09.058846+00:00,2021-06-03T13:48:42.411318+00:00,cldf-datasets,cc-by-4.0,https://zenodo.org/records/4896007,4896007,cldf:StructureDataset;linguistics,dataset,https://github.com/cldf-datasets/levshinadifferentialmarking/tree/v1.0.0
1459402,lexibank/uralex: UraLex basic vocabulary dataset,"<p>The UraLex basic vocabulary dataset has its origins in the basic vocabulary cognacy dataset collected by the research initiative BEDLAN (Biological Evolution and the Diversification of Languages), funded by the Kone Foundation between 2009-2013. The data has since been revised and expanded in follow-up research projects, including SumuraSyyni (2014-2016), UraLex (2014-2016) and AikaSyyni (2017-2020). The dataset has been compiled especially for the purposes of quantitative language classification/historical linguistics, such as Bayesian Inference of phylogeny.</p>",,,v1.0,"Syrjänen, Kaj ; Lehtinen, Jyri ; Vesakoski, Outi ; de Heer, Mervi ; Suutari, Toni ; Dunn, Michael ; Määttä, Urho ; Leino, Unni-Päivä",,10.5281/zenodo.1459402,10.5281/zenodo.1459401,1459401,2018-10-12T06:48:31.444528+00:00,2021-05-21T06:16:21.744069+00:00,lexibank,cc-by-4.0,https://zenodo.org/records/1459402,1459402,linguistics,dataset,https://github.com/lexibank/uralex/tree/v1.0
4696262,Power numerals in the general counting systems of Micronesia,"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Bender, A., &amp; Beller, S. (subm.). Ways of counting in Micronesia. Historia Mathematica.</p>
</blockquote>",,,v1.0,Andrea Bender,Christoph Rzymski,10.5281/zenodo.4696262,10.5281/zenodo.4696261,4696261,2021-04-16T11:15:31.314703+00:00,2021-04-16T12:27:27.170061+00:00,lexibank,cc-by-4.0,https://zenodo.org/records/4696262,4696262,cldf:Wordlist;linguistics,dataset,https://github.com/cldf-datasets/bendermicropower/tree/v1.0
